Ionization_Mode,DTXSID,CASRN,Preferred_Name,mean_RT,n_Repeated_Hits,DTXSID_Isomer,Observed_Isomer,Isomer_Number,Isomer_Order,Questionable_Hit,Corrected_HighConc,Corrected_MidConc,Corrected_LowConc,mean_High_Intensity,mean_Mid_Intensity,mean_Low_Intensity,std_High_Intensity,std_Mid_Intensity,std_Low_Intensity,RF_HighConc,RF_MedConc,RF_LowConc,RF_Average,SMILES,QSAR_READY_SMILES,Desalted SMILES,Desalted SMILES Mod,E QSPR,S QSPR,A QSPR,B QSPR,V,L QSPR,MW,Ncharges,C,Cl,N,O,S,F,P,H,Br,Si,I,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,log_RF_Average
Esi+,DTXSID3024102,22224-92-6,Fenamiphos,9.38,1,0,0,,,0,0.49,0.122,0.024,33418688,10705891,2238223,,,,68201404.08,87753204.92,93259291.67,83071300.22,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,1.16,1.65,0,1.06,2.3467,9.294,281.182762,0,13,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.92
Esi+,DTXSID3024152,81335-37-7,Imazaquin,1.09,1,0,0,,,0,0.49,0.122,0.024,15800196,5615465,1158347,,,,32245297.96,46028401.64,48264458.33,42179385.98,CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O,CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O,CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O,CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O,2.26,2.37,0.82,1.27,2.3096,11.353,294.2002,0,17,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,7.63
Esi+,DTXSID3024235,85509-19-9,Flusilazole,9.31,1,0,0,,,0,0.49,0.122,0.024,29247484,11668433,2065305,,,,59688742.86,95642893.44,86054375,80462003.77,C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,1.48,1.97,0,0.86,2.2737,8.972,300.2736064,0,16,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7.91
Esi+,DTXSID3024239,19666-30-9,Oxadiazon,11.82,1,0,0,,,0,0.49,0.122,0.024,5252223,2301702,534722,,,,10718822.45,18866409.84,22280083.33,17288438.54,CC(C)OC1=CC(N2N=C(OC2=O)C(C)(C)C)=C(Cl)C=C1Cl,CC(C)OC1=CC(N2N=C(OC2=O)C(C)(C)C)=C(Cl)C=C1Cl,CC(C)OC1=CC(N2N=C(OC2=O)C(C)(C)C)=C(Cl)C=C1Cl,CC(C)OC1=CC(N2N=C(OC2=O)C(C)(C)C)=C(Cl)C=C1Cl,1.45,1.23,0,1.46,2.4104,9.917,327.0781,0,15,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,7.24
Esi+,DTXSID3024316,34014-18-1,Tebuthiuron,4.01,1,0,0,,,0,0.49,0.122,0.024,28392032,8400082,1363880,,,,57942922.45,68853131.15,56828333.33,61208128.98,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,0.78,1.82,0.37,0.89,1.7605,7.397,212.1875,0,9,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7.79
Esi+,DTXSID3024491,6285-57-0,2-Amino-6-nitrobenzothiazole,2.52,2,0,0,,,0,0.49,0.122,0.024,2840257,1312552,278223,451008,53393,8607,5796442.857,10758622.95,11592625,9382563.603,NC1=NC2=CC=C(C=C2S1)[N+]([O-])=O,NC1=NC2=CC=C(C=C2S1)[N+]([O-])=O,NC1=NC2=CC=C(C=C2S1)[N+]([O-])=O,NC1=NC2=CC=C(C=C2S1)[N+]([O-])=O,1.97,1.65,0.27,0.67,1.243,7.414,190.1588,2,7,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.97
Esi+,DTXSID3025091,119-90-4,"3,3'-Dimethoxybenzidine",2.86,1,0,0,,,0,0.49,0.122,0.024,3268324,1533875,321385,,,,6670048.98,12572745.9,13391041.67,10877945.52,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,2.13,2.03,0.55,1.1,1.923,10.311,228.162,0,14,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,7.04
Esi+,DTXSID3025178,102-06-7,"1,3-Diphenylguanidine",1.29,,1,1,2,,,0.49,0.122,0.024,31188802,9608379,2459060,,,,63650616.33,78757204.92,102460833.3,81622884.86,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,1.97,1.79,0.24,0.99,1.7215,8.316,198.1592,0,13,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,7.91
Esi+,DTXSID3026647,99-96-7,4-Hydroxybenzoic acid,11.37,1,0,0,,,0,0.49,0.122,0.024,277638,140871,39562,,,,566608.1633,1154680.328,1648416.667,1123235.053,OC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C(O)C=C1,0.97,1.26,1.16,0.54,0.9904,5.526,132.0731,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,6.05
Esi+,DTXSID3027085,141-17-3,Bis[2-(2-butoxyethoxy)ethyl] hexandioate,10.97,1,0,0,,,0,0.49,0.122,0.024,146685,71821,,,,,299357.1429,588696.7213,,444026.9321,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,0.2,2,0,2.41,3.592,12.424,392.2306,0,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,5.65
Esi+,DTXSID3029364,41317-15-1,4-Methoxy-2-methyl-N-phenylaniline,8.59,3,0,0,,,0,0.49,0.122,0.024,2980875,1105010,252500,477501,76225,36796,6083418.367,9057459.016,10520833.33,8553903.572,COC1=CC=C(NC2=CC=CC=C2)C(C)=C1,COC1=CC=C(NC2=CC=CC=C2)C(C)=C1,COC1=CC=C(NC2=CC=CC=C2)C(C)=C1,COC1=CC=C(NC2=CC=CC=C2)C(C)=C1,1.6,1.56,0.18,0.87,1.7645,8.411,198.1559,0,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,6.93
Esi+,DTXSID3032337,33629-47-9,Butralin,12.65,1,0,0,,,0,0.49,0.122,0.024,14919031,4362154,766936,,,,30447002.04,35755360.66,31955666.67,32719343.12,CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,1.34,1.73,0.12,0.51,2.2918,9.459,274.1675,4,14,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7.51
Esi+,DTXSID3032416,28159-98-0,Cybutryne,8.89,4,0,0,,,0,0.49,0.122,0.024,58102311,17742951,3292502,8334822,4558491,636666,118576144.9,145434024.6,137187583.3,133732584.3,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,1.58,1.14,0.16,1.03,1.9748,8.606,234.2162,0,11,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,8.13
Esi+,DTXSID3032628,161050-58-4,Methoxyfenozide,8.75,1,0,0,,,0,0.49,0.122,0.024,38191839,13760508,2223163,,,,77942528.57,112791049.2,92631791.67,94455123.14,COC1=CC=CC(C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C,COC1=CC=CC(C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C,COC1=CC=CC(C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C,COC1=CC=CC(C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C,1.88,1.94,0.26,1.28,3.0229,13.229,340.247,0,22,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,7.98
Esi+,DTXSID3034531,23564-06-9,Thiophanate,6.1,1,0,0,,,0,0.49,0.122,0.024,15843499,6146708,1369328,,,,32333671.43,50382852.46,57055333.33,46590619.07,CCOC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OCC)C=CC=C1,CCOC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OCC)C=CC=C1,CCOC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OCC)C=CC=C1,CCOC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OCC)C=CC=C1,2.28,2.92,0.78,1.99,2.6326,12.976,352.3042,0,14,0,4,4,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,1,7.67
Esi+,DTXSID3034583,2122-70-5,Ethyl 1-naphthaleneacetate,8.32,2,0,0,,,0,0.49,0.122,0.024,4748040,1584865,369378,67915,28498,1033,9689877.551,12990696.72,15390750,12690441.42,CCOC(=O)CC1=CC=CC2=C1C=CC=C2,CCOC(=O)CC1=CC=CC2=C1C=CC=C2,CCOC(=O)CC1=CC=CC2=C1C=CC=C2,CCOC(=O)CC1=CC=CC2=C1C=CC=C2,1.36,1.46,0,0.65,1.7234,7.563,200.1486,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,7.1
Esi+,DTXSID3034612,69806-50-4,Fluazifop-butyl,11.82,1,0,0,,,0,0.49,0.122,0.024,55738440,18709240,3901792,,,,113751918.4,153354426.2,162574666.7,143227003.8,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,1.1,1.34,0,1.36,2.6552,10.386,363.2028096,0,19,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,8.16
Esi+,DTXSID3034872,1698-60-8,Chloridazon,1.57,1,0,0,,,0,0.49,0.122,0.024,16062243,7161170,1761127,,,,32780087.76,58698114.75,73380291.67,54952831.39,NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1,ClC1C(=N)C=NN(C1=O)C1=CC=CC=C1,NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1,NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1,1.86,1.76,0.27,1.28,1.5229,8.428,213.5795,0,10,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,7.74
Esi+,DTXSID3036496,797-63-7,Norgestrel,8.51,3,0,0,,,0,0.49,0.122,0.024,15905422,6614170,1476209,1152578,947637,222275,32460044.9,54214508.2,61508708.33,49394420.48,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],1.69,3.06,0.26,1.29,2.5785,11.613,288.25526,0,21,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,7.69
Esi+,DTXSID3037545,29973-13-5,Ethiofencarb,4.92,1,0,0,,,0,0.732,0.244,0.061,43118468,16194234,3292818,,,,58905010.93,66369811.48,53980622.95,59751815.12,CCSCC1=C(OC(=O)NC)C=CC=C1,CCSCC1=C(OC(=O)NC)C=CC=C1,CCSCC1=C(OC(=O)NC)C=CC=C1,CCSCC1=C(OC(=O)NC)C=CC=C1,1.16,1.93,0.23,0.91,1.7586,7.879,210.1882,0,11,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,7.78
Esi+,DTXSID3041613,60207-31-0,Azaconazole,5.87,1,0,0,,,0,0.49,0.122,0.024,22683060,8685107,1514223,,,,46291959.18,71189401.64,63092625,60191328.61,ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1,ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1,ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1,ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)OCCO1,1.77,2.6,0,1.11,1.9202,9.261,289.0533,0,12,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,7.78
Esi+,DTXSID3041619,71626-11-4,Benalaxyl,9.86,1,0,0,,,0,0.49,0.122,0.024,60108220,19565024,2938774,,,,122669836.7,160369049.2,122448916.7,135162600.9,COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,1.68,1.91,0,1.45,2.6413,10.447,302.2189,0,20,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,8.13
Esi+,DTXSID3041794,99607-70-2,Cloquintocet-mexyl,11.83,1,0,0,,,0,0.49,0.122,0.024,128130280,40843320,7198583,,,,261490367.3,334781311.5,299940958.3,298737545.7,CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,1.5,1.51,0,0.99,2.5679,11.172,313.6505,0,18,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,8.48
Esi+,DTXSID3041873,22936-75-0,Dimethametryn,9.41,1,0,0,,,0,0.4165,0.1037,0.0204,24915832,8105859,1487867,,,,59821925.57,78166432.02,72934656.86,70307671.48,CCNC1=NC(SC)=NC(NC(C)C(C)C)=N1,CCNC1=NC(SC)=NC(NC(C)C(C)C)=N1,CCNC1=NC(SC)=NC(NC(C)C(C)C)=N1,CCNC1=NC(SC)=NC(NC(C)C(C)C)=N1,1.41,1.14,0.14,0.98,2.0834,8.53,234.2162,0,11,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,7.85
Esi+,DTXSID3042188,1792-17-2,"N,N'-Dibutylurea",5.03,1,0,0,,,0,0.294,0.0732,0.0144,32870060,8223945,1416295,,,,111802925.2,112348975.4,98353819.44,107501906.7,CCCCNC(=O)NCCCC,CCCCNC(=O)NCCCC,CCCCNC(=O)NCCCC,CCCCNC(=O)NCCCC,0.37,1.5,0.57,0.42,1.592,5.999,152.1091,0,9,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.03
Esi+,DTXSID3042477,2398-96-1,Tolnaftate,11.12,1,0,0,,,0,0.49,0.122,0.024,47177296,19907974,3531693,,,,96280195.92,163180114.8,147153875,135538061.9,CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1,CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1,CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1,CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1,2.67,2.62,0,1.01,2.3949,11.493,290.2744,0,19,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,8.13
Esi+,DTXSID3042633,17321-77-6,Clomipramine hydrochloride,7.95,1,0,0,,,0,0.49,0.122,0.024,51754592,11321425,2206170,,,,105621616.3,92798565.57,91923750,96781310.63,Cl.CN(C)CCCN1C2=C(CCC3=C1C=C(Cl)C=C3)C=CC=C2,CN(C)CCCN1C2=CC(Cl)=CC=C2CCC2=C1C=CC=C2,CN(C)CCCN1C2=C(CCC3=C1C=C(Cl)C=C3)C=CC=C2,CN(C)CCCN1C2=C(CCC3=C1C=C(Cl)C=C3)C=CC=C2,1.8,1.81,0,1.03,2.5239,11.246,291.6697,0,19,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,7.99
Esi+,DTXSID3044203,112529-15-4,Pioglitazone hydrochloride,8,3,0,0,,,0,0.49,0.122,0.024,41517525,13351260,2496511,2913979,3078993,405830,84729642.86,109436557.4,104021291.7,99395830.63,Cl.CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,2.24,2.41,0.53,1.49,2.6551,13.12,336.2799,0,19,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,8
Esi+,DTXSID3044544,135-65-9,3-Hydroxy-N-(3-nitrophenyl)naphthalene-2-carboxamide,8.84,1,0,0,,,0,0.49,0.122,0.024,4817700,1337813,402453,,,,9832040.816,10965680.33,16768875,12522198.71,OC1=CC2=C(C=CC=C2)C=C1C(=O)NC1=CC=CC(=C1)[N+]([O-])=O,OC1=CC2=C(C=CC=C2)C=C1C(=O)NC1=CC=CC(=C1)[N+]([O-])=O,OC1=CC2=C(C=CC=C2)C=C1C(=O)NC1=CC=CC(=C1)[N+]([O-])=O,OC1=CC2=C(C=CC=C2)C=C1C(=O)NC1=CC=CC(=C1)[N+]([O-])=O,2.64,2.41,0.79,0.84,2.1825,12.201,296.1929,2,17,0,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,7.1
Esi+,DTXSID3044962,599-61-1,"3,3'-Sulphonyldianiline",1.43,1,0,0,,,0,0.732,0.244,0.061,1667687,739843,258369,,,,2278260.929,3032143.443,4235557.377,3181987.25,NC1=CC=CC(=C1)S(=O)(=O)C1=CC(N)=CC=C1,NC1=CC=CC(=C1)S(=O)(=O)C1=CC(N)=CC=C1,NC1=CC=CC(=C1)S(=O)(=O)C1=CC(N)=CC=C1,NC1=CC=CC(=C1)S(=O)(=O)C1=CC(N)=CC=C1,2.11,2.85,0.25,1.36,1.8047,10.199,236.2056,0,12,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,6.5
Esi+,DTXSID3047267,NOCAS_47267,CP-642931,6.13,1,0,0,,,0,0.245,0.061,0.012,38144024,11677090,1795735,,,,155689893.9,191427704.9,149644583.3,165587394,C[C@@H](O)C1=NC(=CC=N1)N1[C@@H](C)CN(C[C@H]1C)C1=NC(C)=NC(C)=N1,CC(O)c1nccc(n1)N1C(C)CN(CC1C)c1nc(C)nc(C)n1,C[C@@H](O)C1=NC(=CC=N1)N1[C@@H](C)CN(C[C@H]1C)C1=NC(C)=NC(C)=N1,C[C@@H](O)C1=NC(=CC=N1)N1[C@@H](C)CN(C[C@H]1C)C1=NC(C)=NC(C)=N1,2.06,2.32,0.19,2.28,2.6774,11.785,321.25202,0,17,0,7,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,2,8.22
Esi+,DTXSID3047342,NOCAS_47342,SR125047,8.68,1,0,0,,,0,0.441,0.1098,0.0216,24283846,6584200,1312774,,,,55065410.43,59965391.62,60776574.07,58602458.71,Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COC1=CC=CC(=C1)C1=CC=C(C=CCN2CCCCCC2)C=C1Cl,COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,2.18,1.82,0,0.88,2.8625,12.071,329.6945,0,22,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,7.77
Esi+,DTXSID3048520,625114-41-2,Piragliatin,3.51,1,0,0,,,0,0.183,0.061,0.01525,1439422,603904,142190,,,,7865693.989,9900065.574,9323934.426,9029897.996,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1,CS(=O)(=O)C1=CC=C(C=C1Cl)C(CC1CCC(=O)C1)C(=O)NC1=NC=CN=C1,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1,2.41,3.42,0.38,2.14,2.936,14.692,403.75488,0,19,1,3,4,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,6.96
Esi+,DTXSID4020290,50892-23-4,Pirinixic acid,6.04,3,0,0,,,0,0.49,0.122,0.024,11129292,3504820,722631,8629502,2414689,437322,22712840.82,28728032.79,30109625,27183499.53,CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1,CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1,CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1,CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1,2.17,2.41,0.7,1.11,2.2657,11.504,309.6867,0,14,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,7.43
Esi+,DTXSID4020371,80-08-0,Dapsone,0.8,1,0,0,,,0,0.49,0.122,0.024,7331094,2733968,767441,,,,14961416.33,22409573.77,31976708.33,23115899.48,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,2.21,2.85,0.55,1.2,1.8047,10.199,236.2056,0,12,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,7.36
Esi+,DTXSID4020612,90-49-3,Ethylphenylacetylurea,4.54,1,0,0,,,0,0.49,0.122,0.024,1016825,515184,109462,,,,2075153.061,4222819.672,4560916.667,3619629.8,CCC(C(=O)NC(N)=O)C1=CC=CC=C1,CCC(C(=O)NC(N)=O)C1=CC=CC=C1,CCC(C(=O)NC(N)=O)C1=CC=CC=C1,CCC(C(=O)NC(N)=O)C1=CC=CC=C1,1.13,1.64,0.92,1.1,1.6519,7.421,192.1299,0,11,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6.56
Esi+,DTXSID4020618,102676-31-3,Fadrozole hydrochloride,2.86,1,0,0,,,0,0.245,0.061,0.012,12065974,3609731,562540,,,,49248873.47,59175918.03,46878333.33,51767708.28,Cl.N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12,N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12,N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12,N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12,1.64,2.49,0.02,1.13,1.7538,9.185,210.1699,0,14,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,7.71
Esi+,DTXSID4021131,135-88-6,N-Phenyl-2-naphthylamine,10.13,1,0,0,,,0,0.49,0.122,0.024,2449763,956015,226815,,,,4999516.327,7836188.525,9450625,7428776.617,N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,2.2,1.5,0.24,0.48,1.793,9.187,206.1779,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,6.87
Esi+,DTXSID4021135,842-07-9,C.I. Solvent Yellow 14,11.3,1,0,0,,,0,0.49,0.122,0.024,12382075,4999524,931280,,,,25269540.82,40979704.92,38803333.33,35017526.36,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1,1.85,1.4,0.06,0.38,1.9085,10.377,236.184,0,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,7.54
