Ionization_Mode,DTXSID,CASRN,Preferred_Name,mean_RT,n_Repeated_Hits,DTXSID_Isomer,Observed_Isomer,Isomer_Number,Isomer_Order,Questionable_Hit,Corrected_HighConc,Corrected_MidConc,Corrected_LowConc,mean_High_Intensity,mean_Mid_Intensity,mean_Low_Intensity,std_High_Intensity,std_Mid_Intensity,std_Low_Intensity,RF_HighConc,RF_MedConc,RF_LowConc,RF_Average,log_RF_Average,SMILES,QSAR_READY_SMILES,Desalted SMILES,E QSPR,S QSPR,A QSPR,B QSPR,V,L QSPR,MW,Ncharges,C,Cl,F,N,O,S,H,Br,I,P,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6023159,96-83-3,Iopanoic acid,8.96,1,0,0,,,0,0.441,0.1098,0.0216,129335,,,,,,293276.644,,,293276.644,5.47,CCC(CC1=C(I)C=C(I)C(N)=C1I)C(O)=O,CCC(CC1=C(I)C=C(I)C(N)=C1I)C(O)=O,CCC(CC1=C(I)C=C(I)C(N)=C1I)C(O)=O,3.1,2.47,0.74,0.74,2.3697,12.389,558.83661,0,11,0,0,1,2,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6023868,67485-29-4,Hydramethylnon,11.68,1,0,0,,,0,0.49,0.122,0.024,3366099,1079400,244349,,,,6869589.796,8847540.984,10181208.33,8632779.704,6.94,CC1(C)CNC(NC1)=NN=C(\C=C\C1=CC=C(C=C1)C(F)(F)F)/C=C/C1=CC=C(C=C1)C(F)(F)F,CC1(C)CNC(NC1)=NN=C(C=CC1=CC=C(C=C1)C(F)(F)F)C=CC1=CC=C(C=C1)C(F)(F)F,CC1(C)CNC(NC1)=NN=C(\C=C\C1=CC=C(C=C1)C(F)(F)F)/C=C/C1=CC=C(C=C1)C(F)(F)F,2.25,0.9,0.34,1.55,3.3807,13.198,470.2847192,0,25,0,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6040290,13360-45-7,Chlorbromuron,7.09,1,0,0,,,0,0.49,0.122,0.024,224587,75291,,,,,458340.8163,617139.3443,,537740.0803,5.73,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,1.45,1.19,0.38,0.78,1.7105,8.233,283.4655,0,9,1,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6040747,68-96-2,17alpha-Hydroxyprogesterone,8.25,1,0,0,,,0,0.49,0.122,0.024,238694,124896,,,,,487130.6122,1023737.705,,755434.1586,5.88,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.66,2.99,0.21,1.5,2.6802,11.997,303.24672,0,21,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6041927,23947-60-6,Ethirimol,5.86,1,0,0,,,0,0.4165,0.1037,0.0204,2722500,849102,146980,,,,6536614.646,8188061.716,7204901.961,7309859.441,6.86,CCCCC1=C(O)N=C(NCC)N=C1C,CCCCC1=C(O)N=C(NCC)N=C1C,CCCCC1=C(O)N=C(NCC)N=C1C,1.07,1.04,0.54,1.07,1.779,7.494,190.1372,0,11,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6042521,148-01-6,Zoalene,1.37,1,0,0,,,0,0.4392,0.1464,0.0366,3942250,1408703,279792,,,,8975979.053,9622288.251,7644590.164,8747619.156,6.94,CC1=C(C=C(C=C1C(N)=O)[N+]([O-])=O)[N+]([O-])=O,CC1=C(C=C(C=C1C(N)=O)[N+]([O-])=O)[N+]([O-])=O,CC1=C(C=C(C=C1C(N)=O)[N]([O])=O)[N]([O])=O,1.44,1.88,0.39,1.77,1.4621,7.331,218.1027,0,8,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6044858,18039-42-4,5-Phenyl-1H-tetrazole,0.72,1,0,0,,,0,0.49,0.122,0.024,5646744,1415767,250566,,,,11523967.35,11604647.54,10440250,11189621.63,7.05,N1N=NN=C1C1=CC=CC=C1,N1N=NN=C1C1=CC=CC=C1,N1N=NN=C1C1=CC=CC=C1,1.36,2.2,0.68,0.59,1.0619,6.299,140.1017,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6047282,445295-04-5,CP-671305,4.02,1,0,0,,,0,0.49,0.122,0.024,730775,212808,38620,,,,1491377.551,1744327.869,1609166.667,1614957.362,6.21,C[C@@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O,CC(OC1=CC(F)=C(CNC(=O)C2=C(OC3=CC=C4OCOC4=C3)N=CC=C2)C=C1)C(O)=O,C[C@@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O,2.58,3.75,0.91,1.57,3.0701,15.086,436.2616432,0,23,0,1,2,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6047286,123122-55-4,Candoxatril,9.1,1,0,0,,,0,0.294,0.0732,0.0144,427993,110956,,,,,1455758.503,1515792.35,,1485775.427,6.17,COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1,COCCOCC(CC1(CCCC1)C(=O)NC1CCC(CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1,COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1,1.63,3.59,0.72,2.21,4.013,17.015,477.33662,0,29,0,0,1,7,0,3,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6047311,NOCAS_47311,GSK163929B,10.57,1,0,0,,,0,0.392,0.0976,0.0192,414713,119264,,,,,1057941.327,1221967.213,,1139954.27,6.06,CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,3.46,5.99,0.11,2.93,4.9442,23.529,655.9317064,0,36,1,2,5,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6047319,184653-84-7,Carabersat,5.43,1,0,0,,,0,0.49,0.122,0.024,16443272,5341869,1039229,,,,33557697.96,43785811.48,43301208.33,40214905.92,7.60,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C2=CC=C(F)C=C2)C=C1,CC(=O)C1=CC=C2OC(C)(C)C(O)C(NC(=O)C3=CC=C(F)C=C3)C2=C1,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C2=CC=C(F)C=C2)C=C1,2.07,1.76,0.76,1.25,2.6091,11.634,339.2325832,0,20,0,1,1,4,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6047525,81131-70-6,Pravastatin sodium,4.59,1,0,0,,,0,0.245,0.061,0.012,124426,43775,,,,,507861.2245,717622.9508,,612742.0877,5.79,[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C12,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O])=O)[C@@H]12,1.43,2.24,0.92,2.78,3.3495,13.617,396.30542,0,23,0,0,0,7,0,8,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6048200,480-63-7,"2,4,6-Trimethylbenzoic acid",1.04,1,0,0,,,0,0.49,0.122,0.024,947629,333913,,,,,1933936.735,2736991.803,,2335464.269,6.37,CC1=CC(C)=C(C(O)=O)C(C)=C1,CC1=CC(C)=C(C(O)=O)C(C)=C1,CC1=CC(C)=C(C(O)=O)C(C)=C1,0.87,1.34,0.46,0.49,1.3544,5.992,152.1058,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7020007,968-81-0,Acetohexamide,2.88,2,0,0,,,0,0.49,0.122,0.024,537071,132262,,58732,3486,,1096063.265,1084114.754,,1090089.01,6.04,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,1.72,2.28,0.43,1.54,2.3878,11.357,304.2365,0,15,0,0,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7020265,56-75-7,Chloramphenicol,2.2,1,0,0,,,0,0.49,0.122,0.024,1266225,352276,74123,,,,2584132.653,2887508.197,3088458.333,2853366.394,6.46,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)[N+]([O-])=O,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N]([O])=O,1.82,1.57,0.75,2.21,2.0728,10.153,313.04998,0,11,2,0,2,5,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7020344,88107-10-2,Tomelukast,7.07,1,0,0,,,0,0.49,0.122,0.024,12718989,4314785,788531,,,,25957120.41,35367090.16,32855458.33,31393222.97,7.50,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,1.65,2.34,1.09,1.65,2.4631,11.968,296.1962,0,16,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7021106,87-86-5,Pentachlorophenol,7.87,1,0,0,,,0,0.245,0.061,0.012,5389353,1801119,290690,,,,21997359.18,29526540.98,24224166.67,25249355.61,7.40,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,1.24,1.21,0.41,0.2,1.3871,7.639,265.3286,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7021788,88-30-2,3-Trifluoromethyl-4-nitrophenol,4.95,1,0,0,,,0,0.49,0.122,0.024,27366542,7687412,1426167,,,,55850085.71,63011573.77,59423625,59428428.16,7.77,OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,OC1=CC(=C(C=C1)[N]([O])=O)C(F)(F)F,0.65,0.99,0.41,0.81,1.1433,4.78,203.0750096,0,7,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7023063,530-78-9,Flufenamic acid,7.75,1,0,0,,,0,0.49,0.122,0.024,4306356,1579788,314255,,,,8788481.633,12949081.97,13093958.33,11610507.31,7.06,OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1,OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1,OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1,1.34,1.71,0.69,0.38,1.8333,8.39,271.1505096,0,14,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7024112,72178-02-0,Fomesafen,6.15,1,0,0,,,0,0.49,0.122,0.024,1228428,284568,43880,,,,2506995.918,2332524.59,1828333.333,2222617.947,6.35,CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N]([O])=O,1.94,2.66,0.26,1.8,2.5517,11.549,428.6835096,0,15,1,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7025429,6088-51-3,6-Hydroxy-2-naphthyl disulfide,11.42,1,0,0,,,0,0.49,0.122,0.024,7159419,2848082,576837,,,,14611059.18,23344934.43,24034875,20663622.87,7.32,OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,3.78,2.17,1.25,0.82,2.5066,14.816,336.3428,0,20,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7026368,69-72-7,Salicylic acid,0.59,,1,1,2,,,0.49,0.122,0.024,2116623,836609,,,,,4319638.776,6857450.82,,5588544.798,6.75,OC(=O)C1=C(O)C=CC=C1,OC(=O)C1=C(O)C=CC=C1,OC(=O)C1=C(O)C=CC=C1,0.89,1.31,0.78,0.3,0.9904,5.039,132.0731,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7032551,79622-59-6,Fluazinam,12.1,1,0,0,,,0,0.441,0.1098,0.0216,12795340,3089525,600159,,,,29014376.42,28137750.46,27785138.89,28312421.92,7.45,[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,[O][N](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N]([O])=O)C(F)(F)F,1.49,2.03,0.24,1.96,2.3641,10.309,461.0599192,0,13,2,6,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7032630,1214-39-7,N-Benzyladenine,3.34,1,0,0,,,0,0.49,0.122,0.024,4849044,1194231,214183,,,,9896008.163,9788778.689,8924291.667,9536359.506,6.98,C(NC1=C2N=CN=C2N=CN1)C1=CC=CC=C1,C(NC1=C2N=CN=C2N=CN1)C1=CC=CC=C1,C(NC1=C2N=CN=C2N=CN1)C1=CC=CC=C1,2.36,2.11,0.65,1.41,1.6716,9.813,214.1619,0,12,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7034674,125225-28-7,Ipconazole,11.04,1,0,0,,,0,0.49,0.122,0.024,2449304,1385149,260916,,,,4998579.592,11353680.33,10871500,9074586.64,6.96,CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,1.74,2.11,0.31,1.28,2.5845,11.211,309.6651,0,18,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7035010,129-06-6,Sodium warfarin,4.77,1,0,0,,,0,0.49,0.122,0.024,19949760,8106479,1435775,,,,40713795.92,66446549.18,59823958.33,55661434.48,7.75,[Na+].CC(=O)CC(C1=CC=CC=C1)C1=C([O-])C2=CC=CC=C2OC1=O,CC(=O)CC(C1C(=O)Oc2ccccc2C1=O)c1ccccc1,CC(=O)CC(C1=CC=CC=C1)C1=C([O])C2=CC=CC=C2OC1=O,1.9,2,0,1.57,2.2862,11.274,292.2009,0,19,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7037555,102851-06-9,tau-Fluvalinate,14.35,1,0,0,,,0,0.4655,0.1159,0.0228,611487,215831,28034,,,,1313613.319,1862217.429,1229561.404,1468464.05,6.17,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,2.03,2.76,0.11,1.57,3.4814,14.466,481.7459496,0,26,1,3,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7037717,1478-61-1,Bisphenol AF,8.9,1,0,0,,,0,0.49,0.122,0.024,6341083,1885468,331994,,,,12940985.71,15454655.74,13833083.33,14076241.6,7.15,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F,1.01,1.81,1.06,0.69,1.9705,8.496,326.1497192,0,15,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7040287,1982-47-4,Chloroxuron,8.1,2,0,0,,,0,0.49,0.122,0.024,861144,320850,136896,889280,391591,,1757436.735,2629918.033,5704000,3363784.922,6.53,CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,1.92,1.97,0.38,1.09,2.1433,10.942,275.6257,0,15,1,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7041623,15310-01-7,Benodanil,5.76,1,0,0,,,0,0.49,0.122,0.024,681053,197870,32988,,,,1389904.082,1621885.246,1374500,1462096.443,6.16,IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,2.21,1.99,0.49,0.6,1.8388,9.337,313.04967,0,13,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7041629,135-57-9,"2,2'-Dibenzoylaminodiphenyl disulfide",10.66,1,0,0,,,0,0.49,0.122,0.024,115416,40160,,,,,235542.8571,329180.3279,,282361.5925,5.45,O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1,O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1,O=C(NC1=CC=CC=C1SSC1=C(NC(=O)C2=CC=CC=C2)C=CC=C1)C1=CC=CC=C1,3.73,3.44,0.77,1.32,3.3796,18.615,436.4204,0,26,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID7041756,16118-49-3,Carbetamide,3.3,1,0,0,,,0,0.392,0.0976,0.0192,3592007,1040237,176000,,,,9163283.163,10658165.98,9166666.667,9662705.271,6.99,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,1.21,1.9,0.63,1.27,1.8515,7.997,220.14,0,12,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
